MeasureItem	Month	Year	Category	Area	MeasureItemID	CreationDate	Representativity	ProvidedValue	ProvidedValueCode
Monthly Domestic Values	6	2024	Consumption of Hydro Pumped Storage	BE	(B10)	2025-03-03 12:19:25	100	86.1832300	
Monthly Domestic Values	7	2024	Consumption of Hydro Pumped Storage	BE	(B10)	2025-03-03 12:19:25	100	112.8445100	
Monthly Domestic Values	8	2024	Consumption of Hydro Pumped Storage	BE	(B10)	2025-03-03 12:19:25	100	123.3374000	
Monthly Domestic Values	9	2024	Consumption of Hydro Pumped Storage	BE	(B10)	2025-03-03 12:19:25	100	114.2371700	
Monthly Domestic Values	10	2024	Consumption of Hydro Pumped Storage	BE	(B10)	2025-03-03 12:19:25	100	127.0705600	
Monthly Domestic Values	11	2024	Consumption of Hydro Pumped Storage	BE	(B10)	2025-03-03 12:19:25	100	89.2370100	
Monthly Domestic Values	12	2024	Consumption of Hydro Pumped Storage	BE	(B10)	2025-03-03 12:19:25	100	98.7813700	
Monthly Domestic Values	1	2024	Consumption of Wind Offshore	BE	(B18)	2025-03-03 12:19:25	100	0.4116700	
Monthly Domestic Values	2	2024	Consumption of Wind Offshore	BE	(B18)	2025-03-03 12:19:25	100	0.2544800	
Monthly Domestic Values	3	2024	Consumption of Wind Offshore	BE	(B18)	2025-03-03 12:19:25	100	2.4134900	
Monthly Domestic Values	4	2024	Consumption of Wind Offshore	BE	(B18)	2025-03-03 12:19:25	100	0.8795500	
Monthly Domestic Values	5	2024	Consumption of Wind Offshore	BE	(B18)	2025-03-03 12:19:25	100	3.6803100	
Monthly Domestic Values	6	2024	Consumption of Wind Offshore	BE	(B18)	2025-03-03 12:19:25	100	2.5783400	
Monthly Domestic Values	7	2024	Consumption of Wind Offshore	BE	(B18)	2025-03-03 12:19:25	100	2.7503000	
Monthly Domestic Values	8	2024	Consumption of Wind Offshore	BE	(B18)	2025-03-03 12:19:25	100	3.8696500	
Monthly Domestic Values	9	2024	Consumption of Wind Offshore	BE	(B18)	2025-03-03 12:19:25	100	0.8149600	
Monthly Domestic Values	10	2024	Consumption of Wind Offshore	BE	(B18)	2025-03-03 12:19:25	100	2.7099700	
Monthly Domestic Values	11	2024	Consumption of Wind Offshore	BE	(B18)	2025-03-03 12:19:25	100	1.5546000	
Monthly Domestic Values	12	2024	Consumption of Wind Offshore	BE	(B18)	2025-03-03 12:19:25	100	1.3029800	
Monthly Domestic Values	1	2024	Fossil Gas	BE	B04	2025-03-03 12:12:11	100	1471.4813000	
Monthly Domestic Values	2	2024	Fossil Gas	BE	B04	2025-03-03 12:12:11	100	878.7291600	
Monthly Domestic Values	3	2024	Fossil Gas	BE	B04	2025-03-03 12:12:11	100	1022.0723800	
Monthly Domestic Values	4	2024	Fossil Gas	BE	B04	2025-03-03 12:12:11	100	757.4830200	
Monthly Domestic Values	5	2024	Fossil Gas	BE	B04	2025-03-03 12:12:11	100	722.3549300	
Monthly Domestic Values	6	2024	Fossil Gas	BE	B04	2025-03-03 12:12:11	100	785.5567800	
Monthly Domestic Values	7	2024	Fossil Gas	BE	B04	2025-03-03 12:12:11	100	743.1859300	
Monthly Domestic Values	8	2024	Fossil Gas	BE	B04	2025-03-03 12:12:11	100	718.1918900	
Monthly Domestic Values	9	2024	Fossil Gas	BE	B04	2025-03-03 12:12:11	100	707.7621700	
Monthly Domestic Values	10	2024	Fossil Gas	BE	B04	2025-03-03 12:12:11	100	824.9342200	
Monthly Domestic Values	11	2024	Fossil Gas	BE	B04	2025-03-03 12:12:11	100	1660.8219900	
Monthly Domestic Values	12	2024	Fossil Gas	BE	B04	2025-03-03 12:12:11	100	1253.7140800	
Monthly Domestic Values	1	2024	Fossil Oil	BE	B06	2025-03-03 12:12:11	100	0.0596800	
Monthly Domestic Values	2	2024	Fossil Oil	BE	B06	2025-03-03 12:12:11	100	0.0219100	
Monthly Domestic Values	3	2024	Fossil Oil	BE	B06	2025-03-03 12:12:11	100	0.1710700	
Monthly Domestic Values	4	2024	Fossil Oil	BE	B06	2025-03-03 12:12:11	100	0.0526700	
Monthly Domestic Values	5	2024	Fossil Oil	BE	B06	2025-03-03 12:12:11	100	0.0733400	
Monthly Domestic Values	6	2024	Fossil Oil	BE	B06	2025-03-03 12:12:11	100	0.1269700	
Monthly Domestic Values	7	2024	Fossil Oil	BE	B06	2025-03-03 12:12:11	100	0.0109300	
Monthly Domestic Values	8	2024	Fossil Oil	BE	B06	2025-03-03 12:12:11	100	0.2074500	
Monthly Domestic Values	9	2024	Fossil Oil	BE	B06	2025-03-03 12:12:11	100	0.2447500	
Monthly Domestic Values	10	2024	Fossil Oil	BE	B06	2025-03-03 12:12:11	100	0.0276100	
Monthly Domestic Values	11	2024	Fossil Oil	BE	B06	2025-03-03 12:12:11	100	0.1188500	
Monthly Domestic Values	12	2024	Fossil Oil	BE	B06	2025-03-03 12:12:11	100	0.1114200	
Monthly Domestic Values	1	2024	Hydro Pumped Storage	BE	B10	2025-03-03 12:12:11	100	95.8575300	
Monthly Domestic Values	2	2024	Hydro Pumped Storage	BE	B10	2025-03-03 12:12:11	100	75.2835400	
Monthly Domestic Values	3	2024	Hydro Pumped Storage	BE	B10	2025-03-03 12:12:11	100	109.3386600	
Monthly Domestic Values	4	2024	Hydro Pumped Storage	BE	B10	2025-03-03 12:12:11	100	122.1184100	
Monthly Domestic Values	5	2024	Hydro Pumped Storage	BE	B10	2025-03-03 12:12:11	100	80.6747800	
Monthly Domestic Values	6	2024	Hydro Pumped Storage	BE	B10	2025-03-03 12:12:11	100	63.5412200	
Monthly Domestic Values	7	2024	Hydro Pumped Storage	BE	B10	2025-03-03 12:12:11	100	83.6298700	
Monthly Domestic Values	8	2024	Hydro Pumped Storage	BE	B10	2025-03-03 12:12:11	100	89.3428400	
Monthly Domestic Values	9	2024	Hydro Pumped Storage	BE	B10	2025-03-03 12:12:11	100	83.3838000	
Monthly Domestic Values	10	2024	Hydro Pumped Storage	BE	B10	2025-03-03 12:12:11	100	93.7491800	
Monthly Domestic Values	11	2024	Hydro Pumped Storage	BE	B10	2025-03-03 12:12:11	100	64.7851700	
Monthly Domestic Values	12	2024	Hydro Pumped Storage	BE	B10	2025-03-03 12:12:11	100	71.4775400	
Monthly Domestic Values	1	2024	Hydro Run-of-river and poundage	BE	B11	2025-03-03 12:12:11	100	30.8902100	
Monthly Domestic Values	2	2024	Hydro Run-of-river and poundage	BE	B11	2025-03-03 12:12:11	100	26.3938000	
Monthly Domestic Values	3	2024	Hydro Run-of-river and poundage	BE	B11	2025-03-03 12:12:11	100	34.2036400	
Monthly Domestic Values	4	2024	Hydro Run-of-river and poundage	BE	B11	2025-03-03 12:12:11	100	26.5509200	
Monthly Domestic Values	5	2024	Hydro Run-of-river and poundage	BE	B11	2025-03-03 12:12:11	100	28.0594500	
Monthly Domestic Values	6	2024	Hydro Run-of-river and poundage	BE	B11	2025-03-03 12:12:11	100	22.3909000	
Monthly Domestic Values	7	2024	Hydro Run-of-river and poundage	BE	B11	2025-03-03 12:12:11	100	16.9382200	
Monthly Domestic Values	8	2024	Hydro Run-of-river and poundage	BE	B11	2025-03-03 12:12:11	100	11.1521800	
Monthly Domestic Values	9	2024	Hydro Run-of-river and poundage	BE	B11	2025-03-03 12:12:11	100	12.5989200	
Monthly Domestic Values	10	2024	Hydro Run-of-river and poundage	BE	B11	2025-03-03 12:12:11	100	28.2106200	
Monthly Domestic Values	11	2024	Hydro Run-of-river and poundage	BE	B11	2025-03-03 12:12:11	100	21.9867100	
Monthly Domestic Values	12	2024	Hydro Run-of-river and poundage	BE	B11	2025-03-03 12:12:11	100	33.2308000	
Monthly Domestic Values	1	2024	Nuclear	BE	B14	2025-03-03 12:12:11	100	2939.8550500	
Monthly Domestic Values	2	2024	Nuclear	BE	B14	2025-03-03 12:12:11	100	2685.9082100	
Monthly Domestic Values	3	2024	Nuclear	BE	B14	2025-03-03 12:12:11	100	2228.8061000	
Monthly Domestic Values	4	2024	Nuclear	BE	B14	2025-03-03 12:12:11	100	2100.1750700	
Monthly Domestic Values	5	2024	Nuclear	BE	B14	2025-03-03 12:12:11	100	2569.6608500	
Monthly Domestic Values	6	2024	Nuclear	BE	B14	2025-03-03 12:12:11	100	2580.9686800	
Monthly Domestic Values	7	2024	Nuclear	BE	B14	2025-03-03 12:12:11	100	2870.7739100	
Monthly Domestic Values	8	2024	Nuclear	BE	B14	2025-03-03 12:12:11	100	2744.4257800	
Monthly Domestic Values	9	2024	Nuclear	BE	B14	2025-03-03 12:12:11	100	2052.3633500	
Monthly Domestic Values	10	2024	Nuclear	BE	B14	2025-03-03 12:12:11	100	2151.6270900	
Monthly Domestic Values	11	2024	Nuclear	BE	B14	2025-03-03 12:12:11	100	2093.4117700	
Monthly Domestic Values	12	2024	Nuclear	BE	B14	2025-03-03 12:12:11	100	2714.4287200	
Monthly Domestic Values	1	2024	Other	BE	B20	2025-03-03 12:12:11	100	612.6207400	
Monthly Domestic Values	2	2024	Other	BE	B20	2025-03-03 12:12:11	100	577.0401200	
Monthly Domestic Values	3	2024	Other	BE	B20	2025-03-03 12:12:11	100	609.6121500	
Monthly Domestic Values	4	2024	Other	BE	B20	2025-03-03 12:12:11	100	551.1040100	
Monthly Domestic Values	5	2024	Other	BE	B20	2025-03-03 12:12:11	100	542.2069900	
Monthly Domestic Values	6	2024	Other	BE	B20	2025-03-03 12:12:11	100	473.4646200	
Monthly Domestic Values	7	2024	Other	BE	B20	2025-03-03 12:12:11	100	418.5252300	
Monthly Domestic Values	8	2024	Other	BE	B20	2025-03-03 12:12:11	100	389.8416800	
Monthly Domestic Values	9	2024	Other	BE	B20	2025-03-03 12:12:11	100	426.8481000	
Monthly Domestic Values	10	2024	Other	BE	B20	2025-03-03 12:12:11	100	486.4808100	
Monthly Domestic Values	11	2024	Other	BE	B20	2025-03-03 12:12:11	100	517.2334900	
Monthly Domestic Values	12	2024	Other	BE	B20	2025-03-03 12:12:11	100	495.1466600	
Monthly Domestic Values	1	2024	Solar	BE	B16	2025-03-03 12:12:11	100	233.8788800	
Monthly Domestic Values	2	2024	Solar	BE	B16	2025-03-03 12:12:11	100	243.9063300	
Monthly Domestic Values	3	2024	Solar	BE	B16	2025-03-03 12:12:11	100	601.0048000	
Monthly Domestic Values	4	2024	Solar	BE	B16	2025-03-03 12:12:11	100	841.5026400	
Monthly Domestic Values	5	2024	Solar	BE	B16	2025-03-03 12:12:11	100	988.5119400	
Monthly Domestic Values	6	2024	Solar	BE	B16	2025-03-03 12:12:11	100	1201.7146400	
Monthly Domestic Values	7	2024	Solar	BE	B16	2025-03-03 12:12:11	100	1217.9705500	
Monthly Domestic Values	8	2024	Solar	BE	B16	2025-03-03 12:12:11	100	1254.4684600	
Monthly Domestic Values	9	2024	Solar	BE	B16	2025-03-03 12:12:11	100	819.9044800	
Monthly Domestic Values	10	2024	Solar	BE	B16	2025-03-03 12:12:11	100	581.4573400	
Monthly Domestic Values	11	2024	Solar	BE	B16	2025-03-03 12:12:11	100	212.9024200	
Monthly Domestic Values	12	2024	Solar	BE	B16	2025-03-03 12:12:11	100	128.6653700	
Monthly Domestic Values	1	2024	Waste	BE	B17	2025-03-03 12:12:11	100	167.4182900	
Monthly Domestic Values	2	2024	Waste	BE	B17	2025-03-03 12:12:11	100	163.5710500	
Monthly Domestic Values	3	2024	Waste	BE	B17	2025-03-03 12:12:11	100	186.8115500	
Monthly Domestic Values	4	2024	Waste	BE	B17	2025-03-03 12:12:11	100	140.5159300	
Monthly Domestic Values	5	2024	Waste	BE	B17	2025-03-03 12:12:11	100	182.5642500	
Monthly Domestic Values	6	2024	Waste	BE	B17	2025-03-03 12:12:11	100	181.8634100	
Monthly Domestic Values	7	2024	Waste	BE	B17	2025-03-03 12:12:11	100	174.9754300	
Monthly Domestic Values	8	2024	Waste	BE	B17	2025-03-03 12:12:11	100	180.5970400	
Monthly Domestic Values	9	2024	Waste	BE	B17	2025-03-03 12:12:11	100	166.8331400	
Monthly Domestic Values	10	2024	Waste	BE	B17	2025-03-03 12:12:11	100	184.8219500	
Monthly Domestic Values	11	2024	Waste	BE	B17	2025-03-03 12:12:11	100	188.1624000	
Monthly Domestic Values	12	2024	Waste	BE	B17	2025-03-03 12:12:11	100	198.9801600	
Monthly Domestic Values	1	2024	Wind Offshore	BE	B18	2025-03-03 12:12:11	100	923.5122900	
Monthly Domestic Values	2	2024	Wind Offshore	BE	B18	2025-03-03 12:12:11	100	845.1994700	
Monthly Domestic Values	3	2024	Wind Offshore	BE	B18	2025-03-03 12:12:11	100	571.5355200	
Monthly Domestic Values	4	2024	Wind Offshore	BE	B18	2025-03-03 12:12:11	100	771.4745600	
Monthly Domestic Values	5	2024	Wind Offshore	BE	B18	2025-03-03 12:12:11	100	339.2934600	
Monthly Domestic Values	6	2024	Wind Offshore	BE	B18	2025-03-03 12:12:11	100	373.5373900	
Monthly Domestic Values	7	2024	Wind Offshore	BE	B18	2025-03-03 12:12:11	100	398.9111600	
Monthly Domestic Values	8	2024	Wind Offshore	BE	B18	2025-03-03 12:12:11	100	466.2275700	
Monthly Domestic Values	9	2024	Wind Offshore	BE	B18	2025-03-03 12:12:11	100	514.1228200	
Monthly Domestic Values	10	2024	Wind Offshore	BE	B18	2025-03-03 12:12:11	100	434.8885900	
Monthly Domestic Values	11	2024	Wind Offshore	BE	B18	2025-03-03 12:12:11	100	547.9960700	
Monthly Domestic Values	12	2024	Wind Offshore	BE	B18	2025-03-03 12:12:11	100	877.8768900	
Monthly Domestic Values	1	2024	Wind Onshore	BE	B19	2025-03-03 12:12:11	100	700.5639500	
Monthly Domestic Values	2	2024	Wind Onshore	BE	B19	2025-03-03 12:12:11	100	722.9282600	
Monthly Domestic Values	3	2024	Wind Onshore	BE	B19	2025-03-03 12:12:11	100	469.8573700	
Monthly Domestic Values	4	2024	Wind Onshore	BE	B19	2025-03-03 12:12:11	100	616.2464400	
Monthly Domestic Values	5	2024	Wind Onshore	BE	B19	2025-03-03 12:12:11	100	260.5378100	
Monthly Domestic Values	6	2024	Wind Onshore	BE	B19	2025-03-03 12:12:11	100	274.3585200	
Monthly Domestic Values	7	2024	Wind Onshore	BE	B19	2025-03-03 12:12:11	100	282.0802000	
Monthly Domestic Values	8	2024	Wind Onshore	BE	B19	2025-03-03 12:12:11	100	285.0857700	
Monthly Domestic Values	9	2024	Wind Onshore	BE	B19	2025-03-03 12:12:11	100	413.5596000	
Monthly Domestic Values	10	2024	Wind Onshore	BE	B19	2025-03-03 12:12:11	100	358.0542400	
Monthly Domestic Values	11	2024	Wind Onshore	BE	B19	2025-03-03 12:12:11	100	447.3758300	
Monthly Domestic Values	12	2024	Wind Onshore	BE	B19	2025-03-03 12:12:11	100	704.4713000	
Monthly Domestic Values	1	2024	Biomass	BG	B01	2025-03-03 12:12:11	100	14.7139000	
Monthly Domestic Values	2	2024	Biomass	BG	B01	2025-03-03 12:12:11	100	14.6502700	
Monthly Domestic Values	3	2024	Biomass	BG	B01	2025-03-03 12:12:11	100	13.8561700	
Monthly Domestic Values	4	2024	Biomass	BG	B01	2025-03-03 12:12:11	100	14.9710100	
Monthly Domestic Values	5	2024	Biomass	BG	B01	2025-03-03 12:12:11	100	14.5017600	
Monthly Domestic Values	6	2024	Biomass	BG	B01	2025-03-03 12:12:11	100	13.8809000	
Monthly Domestic Values	7	2024	Biomass	BG	B01	2025-03-03 12:12:11	100	15.0186000	
Monthly Domestic Values	8	2024	Biomass	BG	B01	2025-03-03 12:12:11	100	12.3858500	
Monthly Domestic Values	9	2024	Biomass	BG	B01	2025-03-03 12:12:11	100	11.6342400	
Monthly Domestic Values	10	2024	Biomass	BG	B01	2025-03-03 12:12:11	100	14.0759800	
Monthly Domestic Values	11	2024	Biomass	BG	B01	2025-03-03 12:12:11	100	14.1859100	
Monthly Domestic Values	12	2024	Biomass	BG	B01	2025-03-03 12:12:11	100	11.9860100	
Monthly Domestic Values	1	2024	Fossil Brown coal/Lignite	BG	B02	2025-03-03 12:12:11	100	1202.1259000	
Monthly Domestic Values	2	2024	Fossil Brown coal/Lignite	BG	B02	2025-03-03 12:12:11	100	786.9889200	
Monthly Domestic Values	3	2024	Fossil Brown coal/Lignite	BG	B02	2025-03-03 12:12:11	100	689.9562000	
Monthly Domestic Values	4	2024	Fossil Brown coal/Lignite	BG	B02	2025-03-03 12:12:11	100	507.1281600	
Monthly Domestic Values	5	2024	Fossil Brown coal/Lignite	BG	B02	2025-03-03 12:12:11	100	435.2901600	
Monthly Domestic Values	6	2024	Fossil Brown coal/Lignite	BG	B02	2025-03-03 12:12:11	100	375.7358500	
Monthly Domestic Values	7	2024	Fossil Brown coal/Lignite	BG	B02	2025-03-03 12:12:11	100	952.9297500	
Monthly Domestic Values	8	2024	Fossil Brown coal/Lignite	BG	B02	2025-03-03 12:12:11	100	750.5557700	
Monthly Domestic Values	9	2024	Fossil Brown coal/Lignite	BG	B02	2025-03-03 12:12:11	100	654.6851500	
Monthly Domestic Values	10	2024	Fossil Brown coal/Lignite	BG	B02	2025-03-03 12:12:11	100	655.8244000	
Monthly Domestic Values	11	2024	Fossil Brown coal/Lignite	BG	B02	2025-03-03 12:12:11	100	1068.8932500	
Monthly Domestic Values	12	2024	Fossil Brown coal/Lignite	BG	B02	2025-03-03 12:12:11	100	1249.4086100	
Monthly Domestic Values	1	2024	Fossil Gas	BG	B04	2025-03-03 12:12:11	100	267.3742700	
Monthly Domestic Values	2	2024	Fossil Gas	BG	B04	2025-03-03 12:12:11	100	241.5552100	
Monthly Domestic Values	3	2024	Fossil Gas	BG	B04	2025-03-03 12:12:11	100	225.9848800	
Monthly Domestic Values	4	2024	Fossil Gas	BG	B04	2025-03-03 12:12:11	100	140.6230500	
Monthly Domestic Values	5	2024	Fossil Gas	BG	B04	2025-03-03 12:12:11	100	126.6443800	
Monthly Domestic Values	6	2024	Fossil Gas	BG	B04	2025-03-03 12:12:11	100	122.2874800	
Monthly Domestic Values	7	2024	Fossil Gas	BG	B04	2025-03-03 12:12:11	100	133.3203200	
Monthly Domestic Values	8	2024	Fossil Gas	BG	B04	2025-03-03 12:12:11	100	138.0344100	
Monthly Domestic Values	9	2024	Fossil Gas	BG	B04	2025-03-03 12:12:11	100	127.0397100	
Monthly Domestic Values	10	2024	Fossil Gas	BG	B04	2025-03-03 12:12:11	100	139.4349700	
Monthly Domestic Values	11	2024	Fossil Gas	BG	B04	2025-03-03 12:12:11	100	178.0899800	
Monthly Domestic Values	12	2024	Fossil Gas	BG	B04	2025-03-03 12:12:11	100	221.8663200	
Monthly Domestic Values	1	2024	Fossil Hard coal	BG	B05	2025-03-03 12:12:11	100	40.4747400	
Monthly Domestic Values	2	2024	Fossil Hard coal	BG	B05	2025-03-03 12:12:11	100	41.4785700	
Monthly Domestic Values	3	2024	Fossil Hard coal	BG	B05	2025-03-03 12:12:11	100	48.8733600	
Monthly Domestic Values	4	2024	Fossil Hard coal	BG	B05	2025-03-03 12:12:11	100	45.3932100	
Monthly Domestic Values	5	2024	Fossil Hard coal	BG	B05	2025-03-03 12:12:11	100	35.0002600	
Monthly Domestic Values	6	2024	Fossil Hard coal	BG	B05	2025-03-03 12:12:11	100	35.2367800	
Monthly Domestic Values	7	2024	Fossil Hard coal	BG	B05	2025-03-03 12:12:11	100	34.2532400	
Monthly Domestic Values	8	2024	Fossil Hard coal	BG	B05	2025-03-03 12:12:11	100	33.2490300	
Monthly Domestic Values	9	2024	Fossil Hard coal	BG	B05	2025-03-03 12:12:11	100	28.8595100	
Monthly Domestic Values	10	2024	Fossil Hard coal	BG	B05	2025-03-03 12:12:11	100	32.9580900	
Monthly Domestic Values	11	2024	Fossil Hard coal	BG	B05	2025-03-03 12:12:11	100	37.8363800	
Monthly Domestic Values	12	2024	Fossil Hard coal	BG	B05	2025-03-03 12:12:11	100	39.1424700	
Monthly Domestic Values	1	2024	Hydro Pumped Storage	BG	B10	2025-03-03 12:12:11	100	0.0000000	
Monthly Domestic Values	2	2024	Hydro Pumped Storage	BG	B10	2025-03-03 12:12:11	100	0.0000000	
Monthly Domestic Values	3	2024	Hydro Pumped Storage	BG	B10	2025-03-03 12:12:11	100	0.0000000	
Monthly Domestic Values	4	2024	Hydro Pumped Storage	BG	B10	2025-03-03 12:12:11	100	0.0000000	
Monthly Domestic Values	5	2024	Hydro Pumped Storage	BG	B10	2025-03-03 12:12:11	100	0.0000000	
Monthly Domestic Values	6	2024	Hydro Pumped Storage	BG	B10	2025-03-03 12:12:11	100	0.0000000	
Monthly Domestic Values	7	2024	Hydro Pumped Storage	BG	B10	2025-03-03 12:12:11	100	0.0000000	
Monthly Domestic Values	8	2024	Hydro Pumped Storage	BG	B10	2025-03-03 12:12:11	100	0.0000000	
Monthly Domestic Values	9	2024	Hydro Pumped Storage	BG	B10	2025-03-03 12:12:11	100	0.0000000	
Monthly Domestic Values	10	2024	Hydro Pumped Storage	BG	B10	2025-03-03 12:12:11	100	0.0000000	
Monthly Domestic Values	11	2024	Hydro Pumped Storage	BG	B10	2025-03-03 12:12:11	100	0.0000000	
Monthly Domestic Values	12	2024	Hydro Pumped Storage	BG	B10	2025-03-03 12:12:11	100	5.4103500	
Monthly Domestic Values	1	2024	Hydro Run-of-river and poundage	BG	B11	2025-03-03 12:12:11	100	96.2365700	
Monthly Domestic Values	2	2024	Hydro Run-of-river and poundage	BG	B11	2025-03-03 12:12:11	100	91.8932900	
Monthly Domestic Values	3	2024	Hydro Run-of-river and poundage	BG	B11	2025-03-03 12:12:11	100	119.7883900	
Monthly Domestic Values	4	2024	Hydro Run-of-river and poundage	BG	B11	2025-03-03 12:12:11	100	178.2828500	
Monthly Domestic Values	5	2024	Hydro Run-of-river and poundage	BG	B11	2025-03-03 12:12:11	100	219.8859100	
Monthly Domestic Values	6	2024	Hydro Run-of-river and poundage	BG	B11	2025-03-03 12:12:11	100	137.2796200	
Monthly Domestic Values	7	2024	Hydro Run-of-river and poundage	BG	B11	2025-03-03 12:12:11	100	74.2648200	
Monthly Domestic Values	8	2024	Hydro Run-of-river and poundage	BG	B11	2025-03-03 12:12:11	100	47.7977100	
Monthly Domestic Values	9	2024	Hydro Run-of-river and poundage	BG	B11	2025-03-03 12:12:11	100	41.5968000	
Monthly Domestic Values	10	2024	Hydro Run-of-river and poundage	BG	B11	2025-03-03 12:12:11	100	31.5232500	
Monthly Domestic Values	11	2024	Hydro Run-of-river and poundage	BG	B11	2025-03-03 12:12:11	100	32.4649300	
Monthly Domestic Values	12	2024	Hydro Run-of-river and poundage	BG	B11	2025-03-03 12:12:11	100	58.3302500	
Monthly Domestic Values	1	2024	Hydro Water Reservoir	BG	B12	2025-03-03 12:12:11	100	110.6185000	
Monthly Domestic Values	2	2024	Hydro Water Reservoir	BG	B12	2025-03-03 12:12:11	100	113.7685400	
Monthly Domestic Values	3	2024	Hydro Water Reservoir	BG	B12	2025-03-03 12:12:11	100	149.8310500	
Monthly Domestic Values	4	2024	Hydro Water Reservoir	BG	B12	2025-03-03 12:12:11	100	213.1722400	
Monthly Domestic Values	5	2024	Hydro Water Reservoir	BG	B12	2025-03-03 12:12:11	100	279.4777800	
Monthly Domestic Values	6	2024	Hydro Water Reservoir	BG	B12	2025-03-03 12:12:11	100	240.7573200	
Monthly Domestic Values	7	2024	Hydro Water Reservoir	BG	B12	2025-03-03 12:12:11	100	211.8340500	
Monthly Domestic Values	8	2024	Hydro Water Reservoir	BG	B12	2025-03-03 12:12:11	100	170.7225400	
Monthly Domestic Values	9	2024	Hydro Water Reservoir	BG	B12	2025-03-03 12:12:11	100	92.0753100	
Monthly Domestic Values	10	2024	Hydro Water Reservoir	BG	B12	2025-03-03 12:12:11	100	58.6049200	
Monthly Domestic Values	11	2024	Hydro Water Reservoir	BG	B12	2025-03-03 12:12:11	100	64.6381500	
Monthly Domestic Values	12	2024	Hydro Water Reservoir	BG	B12	2025-03-03 12:12:11	100	42.4473100	
Monthly Domestic Values	1	2024	Nuclear	BG	B14	2025-03-03 12:12:11	100	1579.3543000	
Monthly Domestic Values	2	2024	Nuclear	BG	B14	2025-03-03 12:12:11	100	1478.3442000	
Monthly Domestic Values	3	2024	Nuclear	BG	B14	2025-03-03 12:12:11	100	1581.1604700	
Monthly Domestic Values	4	2024	Nuclear	BG	B14	2025-03-03 12:12:11	100	1482.8805100	
Monthly Domestic Values	5	2024	Nuclear	BG	B14	2025-03-03 12:12:11	100	843.6025700	
Monthly Domestic Values	6	2024	Nuclear	BG	B14	2025-03-03 12:12:11	100	826.7426100	
